DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL,Indicator_0,Indicator_1,Indicator_2,Indicator_3,Signal,Remark,Stop Loss,Target,Entry_Price,Exit_Price,PNL,PNL%,Total PNL
2020-02-11,EQ,1243.3,1255.0,1238.05,1240.3,1239.9,1240.6,1246.8,2503.3,1084.0,5806760,7239873153.45,98063,HDFCBANK,1255.0,1227.559999999999,1255.0,1227.559999999999,Hold,,,,,,,,
2020-02-12,EQ,1245.2,1252.9,1244.05,1240.6,1249.0,1249.0,1249.42,2503.3,1084.0,3148965,3934383166.55,87413,HDFCBANK,1252.9,1226.2199999999991,1252.9,1226.2199999999991,Hold,,,,,,,,
2020-02-13,EQ,1259.9,1259.9,1233.6,1249.0,1239.5,1241.4,1241.95,2503.3,1084.0,4556070,5658432160.2,97099,HDFCBANK,1259.9,1224.0399999999993,1259.9,1224.0399999999993,Hold,,,,,,,,
2020-02-14,EQ,1243.2,1248.4,1215.0,1241.4,1219.45,1219.35,1227.78,2503.3,1084.0,7344429,9017358547.3,167779,HDFCBANK,1248.4,1222.6199999999994,1248.4,1222.6199999999994,Hold,,,,,,,,
2020-02-17,EQ,1225.0,1233.0,1214.45,1219.35,1218.0,1217.15,1221.46,2503.3,1084.0,5076345,6200535024.85,157333,HDFCBANK,1233.0,1222.3949999999993,1233.0,1222.3949999999993,Buy,crossover,1216.985681715483,1217.3964774267758,1217.15,,,,
2020-02-18,EQ,1216.9,1218.5,1203.5,1217.15,1217.05,1213.25,1209.57,2503.3,1084.0,5264558,6367872772.45,119172,HDFCBANK,1218.5,1221.6749999999995,1218.5,1221.6749999999995,Sell,Stop Loss,1216.985681715483,1217.3964774267758,1217.15,1213.25,-3.900000000000091,-0.32042065480837123,-1299.9499999999994
2020-02-18,EQ,1216.9,1218.5,1203.5,1217.15,1217.05,1213.25,1209.57,2503.3,1084.0,5264558,6367872772.45,119172,HDFCBANK,1218.5,1220.3799999999994,1218.5,1220.3799999999994,Hold,,,,,,,,
2020-02-19,EQ,1222.5,1230.0,1213.9,1213.25,1227.2,1227.2,1221.68,2503.3,1084.0,5006134,6115909249.1,101692,HDFCBANK,1230.0,1206.4899999999993,1230.0,1206.4899999999993,Hold,,,,,,,,
2020-02-19,EQ,1222.5,1230.0,1213.9,1213.25,1227.2,1227.2,1221.68,2503.3,1084.0,5006134,6115909249.1,101692,HDFCBANK,1230.0,1201.9499999999991,1230.0,1201.9499999999991,Hold,,,,,,,,
2020-02-19,EQ,1222.5,1230.0,1213.9,1213.25,1227.2,1227.2,1221.68,2503.3,1084.0,5006134,6115909249.1,101692,HDFCBANK,1230.0,1197.409999999999,1230.0,1197.409999999999,Hold,,,,,,,,
2020-02-19,EQ,1222.5,1230.0,1213.9,1213.25,1227.2,1227.2,1221.68,2503.3,1084.0,5006134,6115909249.1,101692,HDFCBANK,1230.0,1216.2049999999995,1230.0,1216.2049999999995,Hold,,,,,,,,
2020-02-19,EQ,1222.5,1230.0,1213.9,1213.25,1227.2,1227.2,1221.68,2503.3,1084.0,5006134,6115909249.1,101692,HDFCBANK,1230.0,1211.2499999999993,1230.0,1211.2499999999993,Hold,,,,,,,,
2020-02-19,EQ,1222.5,1230.0,1213.9,1213.25,1227.2,1227.2,1221.68,2503.3,1084.0,5006134,6115909249.1,101692,HDFCBANK,1230.0,1218.9799999999993,1230.0,1218.9799999999993,Hold,,,,,,,,
2020-02-20,EQ,1230.0,1230.0,1214.1,1227.2,1217.0,1217.1,1221.38,2503.3,1084.0,5561707,6792970359.7,146273,HDFCBANK,1230.0,1192.8699999999988,1230.0,1192.8699999999988,Hold,,,,,,,,
2020-02-24,EQ,1208.95,1214.75,1200.0,1217.1,1210.25,1209.95,1205.66,2503.3,1084.0,8284042,9987753564.3,199969,HDFCBANK,1214.75,1189.3399999999988,1214.75,1189.3399999999988,Hold,,,,,,,,
2020-02-25,EQ,1204.0,1209.0,1198.0,1209.95,1201.8,1200.3,1201.07,2503.3,1084.0,6943340,8339458217.8,193249,HDFCBANK,1209.0,1186.5249999999985,1209.0,1186.5249999999985,Hold,,,,,,,,
2020-02-26,EQ,1197.5,1204.7,1185.65,1200.3,1201.1,1199.25,1195.09,2503.3,1084.0,6907393,8254956318.75,191519,HDFCBANK,1204.7,1184.6749999999986,1204.7,1184.6749999999986,Hold,,,,,,,,
2020-02-27,EQ,1195.0,1202.5,1181.0,1199.25,1199.65,1199.45,1191.25,2503.3,1084.0,10327549,12302665880.2,241038,HDFCBANK,1202.5,1179.6349999999986,1202.5,1179.6349999999986,Hold,,,,,,,,
2020-02-28,EQ,1175.5,1185.0,1170.1,1199.45,1178.8,1177.65,1176.25,2503.3,1084.0,12156528,14299167014.4,276737,HDFCBANK,1185.0,1174.5749999999985,1185.0,1174.5749999999985,Hold,,,,,,,,
2020-03-02,EQ,1200.2,1201.15,1166.15,1177.65,1185.0,1179.6,1184.61,2503.3,1084.0,7332449,8686077365.55,197905,HDFCBANK,1201.15,1171.6949999999986,1201.15,1171.6949999999986,Hold,,,,,,,,
2020-03-03,EQ,1175.0,1185.35,1168.0,1179.6,1182.5,1181.8,1178.14,2503.3,1084.0,11184775,13177181997.65,233028,HDFCBANK,1185.35,1162.2799999999988,1185.35,1162.2799999999988,Hold,,,,,,,,
2020-03-03,EQ,1175.0,1185.35,1168.0,1179.6,1182.5,1181.8,1178.14,2503.3,1084.0,11184775,13177181997.65,233028,HDFCBANK,1185.35,1143.3399999999988,1185.35,1143.3399999999988,Hold,,,,,,,,
2020-03-03,EQ,1175.0,1185.35,1168.0,1179.6,1182.5,1181.8,1178.14,2503.3,1084.0,11184775,13177181997.65,233028,HDFCBANK,1185.35,1150.139999999999,1185.35,1150.139999999999,Hold,,,,,,,,
2020-03-03,EQ,1175.0,1185.35,1168.0,1179.6,1182.5,1181.8,1178.14,2503.3,1084.0,11184775,13177181997.65,233028,HDFCBANK,1185.35,1157.5899999999988,1185.35,1157.5899999999988,Hold,,,,,,,,
2020-03-03,EQ,1175.0,1185.35,1168.0,1179.6,1182.5,1181.8,1178.14,2503.3,1084.0,11184775,13177181997.65,233028,HDFCBANK,1185.35,1165.3249999999987,1185.35,1165.3249999999987,Hold,,,,,,,,
2020-03-03,EQ,1175.0,1185.35,1168.0,1179.6,1182.5,1181.8,1178.14,2503.3,1084.0,11184775,13177181997.65,233028,HDFCBANK,1185.35,1168.6199999999985,1185.35,1168.6199999999985,Hold,,,,,,,,
2020-03-04,EQ,1178.35,1180.0,1133.1,1181.8,1149.15,1148.85,1152.73,2503.3,1084.0,17144435,19762846784.7,503032,HDFCBANK,1180.0,1087.0749999999987,1180.0,1087.0749999999987,Hold,,,,,,,,
2020-03-04,EQ,1178.35,1180.0,1133.1,1181.8,1149.15,1148.85,1152.73,2503.3,1084.0,17144435,19762846784.7,503032,HDFCBANK,1180.0,1059.8799999999987,1180.0,1059.8799999999987,Hold,,,,,,,,
2020-03-04,EQ,1178.35,1180.0,1133.1,1181.8,1149.15,1148.85,1152.73,2503.3,1084.0,17144435,19762846784.7,503032,HDFCBANK,1180.0,1127.2899999999988,1180.0,1127.2899999999988,Hold,,,,,,,,
2020-03-04,EQ,1178.35,1180.0,1133.1,1181.8,1149.15,1148.85,1152.73,2503.3,1084.0,17144435,19762846784.7,503032,HDFCBANK,1180.0,1119.3849999999989,1180.0,1119.3849999999989,Hold,,,,,,,,
2020-03-04,EQ,1178.35,1180.0,1133.1,1181.8,1149.15,1148.85,1152.73,2503.3,1084.0,17144435,19762846784.7,503032,HDFCBANK,1180.0,1104.4499999999987,1180.0,1104.4499999999987,Hold,,,,,,,,
2020-03-05,EQ,1153.0,1165.0,1142.75,1148.85,1149.0,1151.35,1155.77,2503.3,1084.0,9774854,11297450389.35,262470,HDFCBANK,1165.0,1034.5499999999986,1165.0,1034.5499999999986,Hold,,,,,,,,
2020-03-06,EQ,1125.0,1140.9,1101.0,1151.35,1134.0,1134.9,1124.34,2503.3,1084.0,11526783,12959999027.4,272373,HDFCBANK,1140.9,1007.6999999999986,1140.9,1007.6999999999986,Hold,,,,,,,,
2020-03-09,EQ,1110.0,1118.4,1065.0,1134.9,1112.0,1107.3,1094.8,2503.3,1065.0,17210297,18841871874.25,427518,HDFCBANK,1118.4,971.3649999999985,1118.4,971.3649999999985,Hold,,,,,,,,
2020-03-11,EQ,1105.0,1120.0,1092.0,1107.3,1110.0,1113.8,1105.77,2503.3,1065.0,17769198,19648640086.25,344285,HDFCBANK,1120.0,937.4049999999986,1120.0,937.4049999999986,Hold,,,,,,,,
2020-03-12,EQ,1075.0,1080.0,1003.45,1113.8,1032.0,1021.3,1036.26,2503.3,1003.45,29500406,30570004192.95,503472,HDFCBANK,1080.0,911.6999999999987,1080.0,911.6999999999987,Hold,,,,,,,,
2020-03-13,EQ,980.05,1081.45,919.2,1021.3,1074.0,1069.8,1018.3,2503.3,919.2,33171603,33778614285.4,541649,HDFCBANK,1081.45,899.6799999999988,1081.45,899.6799999999988,Hold,,,,,,,,
2020-03-16,EQ,1035.0,1037.0,995.0,1069.8,1001.25,999.5,1013.09,2503.3,919.2,15993174,16202484604.3,430742,HDFCBANK,1037.0,883.1449999999988,1037.0,883.1449999999988,Hold,,,,,,,,
2020-03-17,EQ,1008.0,1010.0,954.7,999.5,976.2,975.1,982.62,2503.3,919.2,21338641,20967841371.15,447922,HDFCBANK,1010.0,866.3599999999988,1010.0,866.3599999999988,Hold,,,,,,,,
2020-03-18,EQ,985.0,993.0,865.0,975.1,898.5,876.9,916.25,2503.3,865.0,30593809,28031432118.6,652391,HDFCBANK,993.0,855.0399999999987,993.0,855.0399999999987,Hold,,,,,,,,
2020-03-19,EQ,847.0,919.95,795.0,876.9,904.6,895.55,857.03,2503.3,795.0,33610239,28805078999.25,632617,HDFCBANK,919.95,850.3149999999987,919.95,850.3149999999987,Hold,,,,,,,,
2020-03-20,EQ,875.0,914.6,824.55,895.55,881.25,882.85,868.05,2503.3,795.0,44319015,38471082495.0,790631,HDFCBANK,914.6,842.1449999999988,914.6,842.1449999999988,Buy,crossover,882.6234609503314,883.1898085745031,882.85,,,,
2020-03-23,EQ,794.6,838.75,765.0,882.85,778.9,771.55,784.5,2503.3,765.0,25142273,19724138348.9,590210,HDFCBANK,838.75,843.4699999999988,838.75,843.4699999999988,Sell,Stop Loss,882.6234609503314,883.1898085745031,882.85,771.55,-111.30000000000007,-12.606898114062417,-1411.2499999999995
2020-03-24,EQ,795.25,810.0,738.75,771.55,774.8,767.7,775.82,2503.3,738.75,30528676,23684712047.25,634897,HDFCBANK,810.0,855.2049999999988,810.0,855.2049999999988,Hold,,,,,,,,
2020-03-25,EQ,770.45,867.45,755.25,767.7,863.0,856.75,803.92,2503.3,738.75,23614449,18984055133.7,608039,HDFCBANK,867.45,870.9399999999989,867.45,870.9399999999989,Hold,,,,,,,,
2020-03-26,EQ,870.1,937.7,841.0,856.75,898.0,901.1,898.62,2503.3,738.75,28521681,25630140172.8,627160,HDFCBANK,937.7,874.7999999999989,937.7,874.7999999999989,Hold,,,,,,,,
2020-03-27,EQ,944.95,988.65,872.1,901.1,900.0,904.45,923.14,2503.3,738.75,27619436,25496667368.35,651440,HDFCBANK,988.65,871.019999999999,988.65,871.019999999999,Hold,,,,,,,,
2020-03-30,EQ,880.0,887.0,828.0,904.45,831.0,831.65,858.48,2503.3,738.75,19634313,16855655095.4,491743,HDFCBANK,887.0,868.5499999999989,887.0,868.5499999999989,Buy,crossover,831.4095142187218,832.0107286719173,831.65,,,,
2020-03-31,EQ,853.8,873.6,838.0,831.65,857.95,861.9,854.73,2503.3,738.75,17605997,15048445041.15,411360,HDFCBANK,873.6,876.4149999999988,873.6,876.4149999999988,Sell,Target Hit,831.4095142187218,832.0107286719173,831.65,861.9,30.25,3.637347441832502,-1380.9999999999995
2020-04-01,EQ,863.85,863.85,820.0,861.9,829.55,829.65,831.99,2503.3,738.75,14551758,12106933301.25,354947,HDFCBANK,863.85,884.7099999999989,863.85,884.7099999999989,Hold,,,,,,,,
2020-04-03,EQ,843.0,844.0,810.0,829.65,811.0,813.85,825.26,2503.3,738.75,17499063,14441317976.2,392455,HDFCBANK,844.0,893.909999999999,844.0,893.909999999999,Hold,,,,,,,,
2020-04-07,EQ,874.0,907.3,845.35,813.85,895.8,896.1,871.57,2503.3,738.75,30206626,26327315325.8,475198,HDFCBANK,907.3,905.384999999999,907.3,905.384999999999,Hold,,,,,,,,
2020-04-08,EQ,879.95,945.0,866.1,896.1,888.7,888.9,902.09,2503.3,738.75,28109877,25357609084.6,503019,HDFCBANK,945.0,911.269999999999,945.0,911.269999999999,Hold,,,,,,,,
2020-04-09,EQ,913.0,930.9,890.0,888.9,922.1,925.05,913.38,2503.3,738.75,22229012,20303462865.4,417910,HDFCBANK,930.9,916.1849999999989,930.9,916.1849999999989,Hold,,,,,,,,
2020-04-13,EQ,934.0,946.7,886.2,925.05,897.8,895.35,907.82,2503.3,738.75,17079259,15504828498.5,389148,HDFCBANK,946.7,916.6499999999991,946.7,916.6499999999991,Hold,,,,,,,,
2020-04-15,EQ,930.5,930.5,843.0,895.35,865.15,863.3,885.42,2503.3,738.75,28989523,25667931187.7,517354,HDFCBANK,930.5,920.254999999999,930.5,920.254999999999,Buy,crossover,863.0683308235839,863.647503764624,863.3,,,,
2020-04-16,EQ,865.0,890.7,856.25,863.3,884.25,879.75,870.76,2503.3,738.75,26927231,23447030480.5,467724,HDFCBANK,890.7,931.6349999999991,890.7,931.6349999999991,Sell,Target Hit,863.0683308235839,863.647503764624,863.3,879.75,16.450000000000045,1.9054789760222457,-1364.5499999999995
2020-04-17,EQ,915.0,920.0,887.25,879.75,915.1,910.3,906.63,2503.3,738.75,27941831,25333029144.8,453652,HDFCBANK,920.0,943.839999999999,920.0,943.839999999999,Hold,,,,,,,,
2020-04-20,EQ,951.0,960.95,935.0,910.3,943.3,944.85,945.7,2503.3,738.75,33116614,31318495817.8,555965,HDFCBANK,960.95,945.1099999999991,960.95,945.1099999999991,Buy,crossover,944.6383261893423,945.1675107159867,944.85,,,,
2020-04-21,EQ,925.0,934.0,908.0,944.85,919.15,921.65,922.24,2503.3,738.75,16589148,15299196199.55,291815,HDFCBANK,934.0,941.7699999999992,934.0,941.7699999999992,Sell,Stop Loss,944.6383261893423,945.1675107159867,944.85,921.65,-23.200000000000045,-2.4554162036302105,-1387.7499999999995
2020-04-22,EQ,919.15,933.0,907.3,921.65,929.75,928.6,920.24,2503.3,738.75,19144678,17617671415.9,258479,HDFCBANK,933.0,944.2449999999992,933.0,944.2449999999992,Hold,,,,,,,,
2020-04-23,EQ,935.0,958.5,912.55,928.6,952.1,954.95,939.81,2503.3,738.75,20450895,19219911302.15,424855,HDFCBANK,958.5,943.8849999999991,958.5,943.8849999999991,Hold,,,,,,,,
2020-04-24,EQ,933.0,958.4,926.0,954.95,937.0,938.05,938.02,2503.3,738.75,16642831,15611268244.2,293787,HDFCBANK,958.4,941.2949999999989,958.4,941.2949999999989,Hold,,,,,,,,
2020-04-27,EQ,945.15,957.4,926.3,938.05,929.95,929.7,941.28,2503.3,738.75,13710727,12905669876.5,266336,HDFCBANK,957.4,939.069999999999,957.4,939.069999999999,Hold,,,,,,,,
2020-04-28,EQ,943.8,943.8,922.0,929.7,933.3,931.4,930.5,2503.3,738.75,14720773,13697606349.35,239400,HDFCBANK,943.8,936.2549999999989,943.8,936.2549999999989,Hold,,,,,,,,
2020-04-29,EQ,935.0,992.7,934.1,931.4,970.05,977.1,964.08,2503.3,738.75,27939019,26935417994.95,450180,HDFCBANK,992.7,935.8799999999989,992.7,935.8799999999989,Hold,,,,,,,,
2020-04-30,EQ,1001.4,1019.0,992.1,977.1,1000.0,1001.8,1006.05,2503.3,738.75,21897643,22030130436.1,451072,HDFCBANK,1019.0,927.5399999999988,1019.0,927.5399999999988,Hold,,,,,,,,
2020-05-04,EQ,957.5,960.0,917.5,1001.8,924.9,923.0,932.42,2503.3,738.75,13361177,12458166946.1,383166,HDFCBANK,960.0,916.1749999999989,960.0,916.1749999999989,Hold,,,,,,,,
2020-05-05,EQ,938.0,944.0,908.05,923.0,914.5,911.45,928.05,2503.3,738.75,14837190,13769583591.9,298424,HDFCBANK,944.0,907.5399999999988,944.0,907.5399999999988,Hold,,,,,,,,
2020-05-06,EQ,919.0,950.0,905.65,911.45,946.55,946.4,936.39,2503.3,738.75,16893140,15818501983.4,310813,HDFCBANK,950.0,899.4599999999988,950.0,899.4599999999988,Hold,,,,,,,,
2020-05-07,EQ,940.5,943.3,921.35,946.4,927.3,925.0,930.31,2503.3,738.75,10916003,10155309605.55,226640,HDFCBANK,943.3,890.5299999999988,943.3,890.5299999999988,Hold,,,,,,,,
2020-05-08,EQ,942.0,943.95,925.2,925.0,930.0,929.05,932.46,2503.3,738.75,10403747,9701068994.85,176643,HDFCBANK,943.95,883.984999999999,943.95,883.984999999999,Hold,,,,,,,,
2020-05-11,EQ,937.0,954.0,914.0,929.05,915.9,915.8,934.32,2503.3,738.75,14275392,13337759315.6,316129,HDFCBANK,954.0,874.964999999999,954.0,874.964999999999,Hold,,,,,,,,
2020-05-12,EQ,901.0,909.4,871.1,915.8,902.5,901.55,888.33,2503.3,738.75,24784324,22016571132.5,516512,HDFCBANK,909.4,868.6249999999991,909.4,868.6249999999991,Hold,,,,,,,,
2020-05-13,EQ,951.0,960.0,922.1,901.55,928.95,927.65,938.46,2503.3,738.75,22173554,20809009862.75,396148,HDFCBANK,960.0,868.8349999999991,960.0,868.8349999999991,Hold,,,,,,,,
2020-05-14,EQ,898.0,911.0,890.0,927.65,893.85,893.7,899.79,2503.3,738.75,19777445,17795529260.15,364023,HDFCBANK,911.0,870.5949999999991,911.0,870.5949999999991,Hold,,,,,,,,
2020-05-15,EQ,890.5,892.4,875.0,893.7,888.0,888.15,885.0,2503.3,738.75,12174870,10774797134.75,280499,HDFCBANK,892.4,876.3899999999991,892.4,876.3899999999991,Hold,,,,,,,,
2020-05-18,EQ,888.0,888.0,831.3,888.15,838.0,836.65,847.83,2503.3,738.75,23326656,19776954026.3,533951,HDFCBANK,888.0,886.339999999999,888.0,886.339999999999,Buy,crossover,836.4109514133747,837.0085728799378,836.65,,,,
2020-05-19,EQ,860.85,867.3,826.1,836.65,832.85,830.65,846.32,2503.3,738.75,23730561,20083766361.0,415550,HDFCBANK,867.3,902.7749999999991,867.3,902.7749999999991,Sell,Stop Loss,836.4109514133747,837.0085728799378,836.65,830.65,-6.0,-0.7171457598756947,-1393.7499999999995
2020-05-20,EQ,836.45,864.0,832.2,830.65,863.5,857.1,844.42,2503.3,738.75,20007413,16894738592.95,359835,HDFCBANK,864.0,921.9349999999991,864.0,921.9349999999991,Hold,,,,,,,,
2020-05-21,EQ,861.45,884.0,852.3,857.1,860.4,859.55,870.64,2503.3,738.75,24239683,21104074910.85,416994,HDFCBANK,884.0,936.3949999999992,884.0,936.3949999999992,Hold,,,,,,,,
2020-05-22,EQ,850.0,870.3,833.05,859.55,842.65,838.85,844.52,2503.3,738.75,21025849,17756809302.45,382888,HDFCBANK,870.3,953.7749999999993,870.3,953.7749999999993,Hold,,,,,,,,
2020-05-26,EQ,857.0,871.75,848.75,838.85,858.0,852.4,860.62,2503.3,738.75,19002589,16354024458.4,303415,HDFCBANK,871.75,971.4799999999992,871.75,971.4799999999992,Hold,,,,,,,,
2020-05-27,EQ,859.9,909.8,857.15,852.4,901.4,903.65,881.85,2503.3,738.75,28013227,24703584077.9,388895,HDFCBANK,909.8,984.9699999999991,909.8,984.9699999999991,Hold,,,,,,,,
2020-05-28,EQ,920.0,950.0,913.95,903.65,947.5,945.25,938.36,2503.3,738.75,37744926,35418447868.85,631552,HDFCBANK,950.0,993.7899999999993,950.0,993.7899999999993,Hold,,,,,,,,
2020-05-29,EQ,944.0,955.0,923.45,945.25,947.1,951.65,937.44,2503.3,738.75,26512600,24853972529.55,352639,HDFCBANK,955.0,996.1249999999993,955.0,996.1249999999993,Hold,,,,,,,,
2020-06-01,EQ,975.0,995.0,966.1,951.65,984.05,987.65,987.51,2503.3,738.75,19595373,19350540625.65,294542,HDFCBANK,995.0,999.2349999999993,995.0,999.2349999999993,Hold,,,,,,,,
2020-06-02,EQ,986.7,1005.0,975.2,987.65,1005.0,1001.0,993.25,2503.3,738.75,20811909,20671440824.5,312508,HDFCBANK,1005.0,995.4549999999994,1005.0,995.4549999999994,Hold,,,,,,,,
2020-06-03,EQ,1020.0,1046.25,1015.45,1001.0,1023.0,1022.25,1029.96,2503.3,738.75,25273067,26030319863.8,336920,HDFCBANK,1046.25,994.3949999999993,1046.25,994.3949999999993,Hold,,,,,,,,
2020-06-04,EQ,1028.05,1038.95,991.1,1022.25,995.0,1001.7,1015.67,2503.3,738.75,27139478,27564675122.5,406454,HDFCBANK,1038.95,990.0949999999993,1038.95,990.0949999999993,Hold,,,,,,,,
2020-06-05,EQ,1003.1,1042.4,1002.8,1001.7,1039.05,1033.35,1022.13,2503.3,738.75,17598103,17987626065.25,281754,HDFCBANK,1042.4,991.9199999999994,1042.4,991.9199999999994,Hold,,,,,,,,
2020-06-08,EQ,1060.0,1066.65,1006.4,1033.35,1016.8,1015.9,1031.68,2503.3,738.75,24906362,25695464731.7,388541,HDFCBANK,1066.65,991.9199999999994,1066.65,991.9199999999994,Hold,,,,,,,,
2020-06-09,EQ,1020.0,1026.75,979.55,1015.9,984.45,987.3,1004.5,2503.3,738.75,30922894,31062063304.35,417245,HDFCBANK,1026.75,993.2049999999994,1026.75,993.2049999999994,Hold,,,,,,,,
2020-06-10,EQ,990.0,999.85,978.2,987.3,993.0,991.85,989.98,2503.3,738.75,18248880,18066101468.5,263364,HDFCBANK,999.85,998.7049999999994,999.85,998.7049999999994,Buy,crossover,991.6483566063417,992.1524650904875,991.85,,,,
2020-06-11,EQ,985.0,988.4,965.0,991.85,969.3,968.6,976.14,2503.3,738.75,15449142,15080485300.95,290542,HDFCBANK,988.4,1002.7699999999993,988.4,1002.7699999999993,Sell,Stop Loss,991.6483566063417,992.1524650904875,991.85,968.6,-23.25,-2.3441044512779152,-1416.9999999999995
2020-06-12,EQ,928.0,986.65,928.0,968.6,977.1,982.75,959.62,2503.3,738.75,21322880,20461954341.05,329375,HDFCBANK,986.65,1008.7849999999993,986.65,1008.7849999999993,Hold,,,,,,,,
2020-06-15,EQ,968.0,974.0,943.0,982.75,951.75,949.85,954.63,2503.3,738.75,16004973,15278832372.6,261144,HDFCBANK,974.0,1016.1549999999994,974.0,1016.1549999999994,Hold,,,,,,,,
2020-06-16,EQ,975.0,993.95,952.0,949.85,989.15,990.4,978.56,2503.3,738.75,22700113,22213351845.0,318791,HDFCBANK,993.95,1028.7749999999992,993.95,1028.7749999999992,Hold,,,,,,,,
2020-06-17,EQ,989.0,998.9,973.25,990.4,978.65,979.25,985.61,2503.3,738.75,18479504,18213663531.15,263560,HDFCBANK,998.9,1036.3199999999993,998.9,1036.3199999999993,Hold,,,,,,,,
2020-06-18,EQ,980.0,1024.9,972.0,979.25,1017.6,1019.95,998.66,2503.3,738.75,20435469,20408019924.1,283491,HDFCBANK,1024.9,1046.8549999999993,1024.9,1046.8549999999993,Hold,,,,,,,,
2020-06-19,EQ,1017.95,1043.0,1012.15,1019.95,1032.95,1033.35,1029.14,2503.3,738.75,23939324,24637000247.75,330341,HDFCBANK,1043.0,1053.7999999999993,1043.0,1053.7999999999993,Hold,,,,,,,,
2020-06-22,EQ,1039.45,1045.95,1023.8,1033.35,1029.0,1028.75,1038.22,2503.3,738.75,14847321,15414841315.4,295528,HDFCBANK,1045.95,1057.8599999999992,1045.95,1057.8599999999992,Hold,,,,,,,,
2020-06-23,EQ,1039.0,1045.0,1016.55,1028.75,1045.0,1042.3,1031.23,2503.3,738.75,14415640,14865898484.45,231379,HDFCBANK,1045.0,1065.2849999999994,1045.0,1065.2849999999994,Hold,,,,,,,,
2020-06-24,EQ,1048.5,1057.5,1030.05,1042.3,1031.95,1032.5,1043.88,2503.3,738.75,19714664,20579739217.6,356432,HDFCBANK,1057.5,1071.5699999999993,1057.5,1071.5699999999993,Hold,,,,,,,,
2020-06-25,EQ,1021.9,1049.0,1007.0,1032.5,1035.0,1028.75,1026.56,2503.3,738.75,35323457,36261515753.1,361881,HDFCBANK,1049.0,1079.3549999999993,1049.0,1079.3549999999993,Hold,,,,,,,,
2020-06-26,EQ,1041.0,1063.0,1028.0,1028.75,1058.5,1056.45,1041.81,2503.3,738.75,19986677,20822382331.4,346461,HDFCBANK,1063.0,1088.9749999999995,1063.0,1088.9749999999995,Hold,,,,,,,,
2020-06-29,EQ,1037.0,1082.6,1037.0,1056.45,1075.5,1076.05,1058.38,2503.3,738.75,23003725,24346771790.2,361163,HDFCBANK,1082.6,1093.8399999999995,1082.6,1093.8399999999995,Hold,,,,,,,,
2020-06-30,EQ,1074.0,1078.55,1056.3,1076.05,1066.45,1065.85,1068.09,2503.3,738.75,17873316,19090256874.05,282325,HDFCBANK,1078.55,1094.2599999999995,1078.55,1094.2599999999995,Hold,,,,,,,,
2020-07-01,EQ,1065.85,1096.0,1061.3,1065.85,1079.5,1084.6,1083.32,2503.3,738.75,17423378,18875108749.35,231200,HDFCBANK,1096.0,1093.5599999999995,1096.0,1093.5599999999995,Hold,,,,,,,,
2020-07-02,EQ,1090.3,1111.25,1085.2,1084.6,1091.5,1089.4,1098.3,2503.3,738.75,18477248,20293649222.35,268683,HDFCBANK,1111.25,1090.4149999999995,1111.25,1090.4149999999995,Hold,,,,,,,,
2020-07-03,EQ,1093.0,1095.8,1070.0,1089.4,1075.5,1073.95,1079.3,2503.3,738.75,13798879,14893162920.85,227183,HDFCBANK,1095.8,1087.7299999999993,1095.8,1087.7299999999993,Hold,,,,,,,,
2020-07-06,EQ,1107.95,1119.9,1100.0,1073.95,1102.45,1103.0,1109.16,2474.6,738.75,17779243,19720041008.3,288861,HDFCBANK,1119.9,1090.1799999999994,1119.9,1090.1799999999994,Hold,,,,,,,,
2020-07-07,EQ,1109.4,1111.7,1093.05,1103.0,1104.0,1105.15,1101.79,2474.6,738.75,12175425,13414749481.8,191000,HDFCBANK,1111.7,1093.1849999999993,1111.7,1093.1849999999993,Hold,,,,,,,,
2020-07-08,EQ,1107.0,1124.9,1105.0,1105.15,1110.3,1110.35,1115.55,2474.6,738.75,15028412,16765006215.95,221878,HDFCBANK,1124.9,1096.5249999999992,1124.9,1096.5249999999992,Hold,,,,,,,,
2020-07-09,EQ,1118.0,1129.7,1107.25,1110.35,1127.0,1124.95,1121.08,2474.6,738.75,10057717,11275520678.55,143088,HDFCBANK,1129.7,1098.1249999999993,1129.7,1098.1249999999993,Hold,,,,,,,,
2020-07-10,EQ,1117.9,1120.0,1099.55,1124.95,1106.65,1105.1,1108.8,2474.6,738.75,8781604,9737028635.05,161321,HDFCBANK,1120.0,1098.6699999999992,1120.0,1098.6699999999992,Hold,,,,,,,,
2020-07-13,EQ,1109.9,1113.0,1071.3,1105.1,1083.55,1080.25,1086.03,2429.0,738.75,14961695,16248881581.4,265343,HDFCBANK,1113.0,1100.0699999999993,1113.0,1100.0699999999993,Buy,crossover,1080.0648576718352,1080.5277134922471,1080.25,,,,
2020-07-14,EQ,1062.6,1068.9,1050.0,1080.25,1061.45,1058.85,1057.27,2429.0,738.75,13306511,14068551633.7,296972,HDFCBANK,1068.9,1099.9949999999992,1068.9,1099.9949999999992,Sell,Stop Loss,1080.0648576718352,1080.5277134922471,1080.25,1058.85,-21.40000000000009,-1.9810229113631186,-1438.3999999999996
